host_epoch,t_rel,esp_local_timestamp_us,seq,mac,rssi,noise_floor,rate,mcs,bandwidth,channel,secondary_channel,sig_len,num_subcarriers,amplitude_json,phase_json
1786700286.427445,54.077533,52381005,894,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.2361, 7.8102, 13.6015, 18.0278, 23.0217, 26.0768, 28.3019, 29.1548, 30.0167, 28.6531, 26.4197, 23.7065, 20.5913, 14.7648, 9.434, 3.6056, 2.0, 7.6158, 13.0, 18.3848, 22.8473, 26.9258, 29.1548, 31.0161, 31.0161, 14.8661, 27.8568, 24.6982, 21.1896, 15.8114, 10.4403, 5.099, 2.2361, 7.2111, 13.8924, 19.2354, 23.2594, 27.2947, 30.0167, 31.7648, 31.3847, 31.3847, 29.6816, 26.6271, 22.2036, 17.2047, 11.4018, 5.6569, 1.0, 6.4031, 12.0416, 15.6205, 4.2426, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 3.14159, -1.10715, -0.69474, -0.6288, -0.588, -0.60005, -0.56673, -0.5586, -0.54042, -0.52328, -0.51049, -0.51445, -0.48251, -0.5071, -0.49394, -0.5586, -0.588, 3.14159, 2.7367, 2.7468, 2.75099, 2.7367, 2.76109, 2.75472, 2.77905, 2.77905, 2.79857, 2.77442, 2.7686, 2.80492, 2.81984, 2.85014, 2.9442, -1.10715, -0.588, -0.52807, -0.4869, -0.44442, -0.49642, -0.52328, -0.49181, -0.53496, -0.53496, -0.56931, -0.59842, -0.62549, -0.62025, -0.66104, -0.7854, 3.14159, 2.46685, 2.29744, 2.26553, 2.35619, 0.0, 0.0, 0.0, 0.0]"
1786700286.466493,54.116580,52423488,895,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.2361, 6.7082, 10.7703, 14.8661, 18.0278, 20.6155, 22.8473, 23.7697, 24.1661, 22.8473, 21.9317, 19.6977, 16.5529, 12.53, 8.0623, 3.6056, 2.0, 6.7082, 11.1803, 15.6525, 18.7883, 21.0238, 23.7065, 24.5967, 25.4951, 12.083, 22.3607, 20.5913, 17.0, 13.4164, 8.9443, 3.1623, 1.4142, 5.831, 10.8167, 15.2643, 19.2354, 22.8254, 24.5967, 25.4951, 25.4951, 25.0799, 23.7697, 21.5407, 17.088, 13.9284, 8.544, 3.6056, 1.4142, 6.0, 10.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -1.5708, 2.03444, 2.03444, 1.9513, 1.91382, 1.91009, 1.96932, 1.97569, 1.95912, 1.99742, 1.97569, 1.99365, 1.98902, 2.00742, 2.07014, 2.08994, 2.1588, -1.5708, -1.10715, -1.10715, -1.10715, -1.13095, -1.12842, -1.08828, -1.10715, -1.12469, -1.14417, -1.10715, -1.0637, -1.08084, -1.10715, -1.10715, -1.24905, 2.35619, 2.11122, 2.1588, 2.12245, 2.0577, 2.07364, 2.03444, 2.0169, 2.0169, 1.98092, 1.95912, 1.9513, 1.92957, 1.93797, 1.92957, 2.1588, -2.35619, -1.5708, -1.5708, -1.5708, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700286.507738,54.157826,52462158,896,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 5.099, 23.0868, 23.0868, 22.1359, 20.2485, 18.0278, 14.8661, 10.7703, 6.3246, 3.1623, 2.2361, 6.7082, 11.1803, 15.2643, 18.3576, 21.9545, 23.3238, 25.5539, 26.0768, 25.2389, 23.0217, 20.2485, 17.2047, 13.6015, 8.6023, 3.6056, 1.0, 2.8284, 11.4018, 14.2127, 18.4391, 22.0227, 23.4307, 23.4307, 24.8395, 24.8395, 23.4307, 20.6155, 17.0294, 12.0416, 7.8102, 2.8284, 2.2361, 7.2111, 12.2066, 15.8114, 19.4165, 22.4722, 25.5539, 25.9422, 25.9422, 24.1661, 22.8473, 20.2485, 5.3852, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.1974, 0.30805, 0.30805, 0.32175, 0.35299, 0.33929, 0.34302, 0.38051, 0.32175, 0.32175, -2.67795, -2.67795, -2.67795, -2.58994, -2.6292, -2.6168, -2.60117, -2.60788, -2.57486, -2.55359, -2.54154, -2.56729, -2.52134, -2.5128, -2.52134, -2.55359, 3.14159, 0.7854, 0.66104, 0.68573, 0.70863, 0.68892, 0.69474, 0.69474, 0.69989, 0.69989, 0.69474, 0.68232, 0.70226, 0.72664, 0.69474, 0.7854, -2.67795, -2.55359, -2.53087, -2.53605, -2.53931, -2.57828, -2.60788, -2.66071, -2.66071, -2.71497, -2.7367, -2.7886, -2.76109, 0.0, 0.0, 0.0, 0.0]"
1786700286.549803,54.199890,52503565,897,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6056, 8.9443, 13.4164, 17.0, 21.9545, 24.6982, 26.9258, 27.4591, 27.4591, 26.6271, 25.2389, 22.2036, 18.868, 14.4222, 10.0, 5.0, 0.0, 6.4031, 11.4018, 16.4012, 20.0, 22.8035, 24.8395, 27.0185, 27.6586, 12.8062, 24.0832, 21.2603, 17.6918, 13.4536, 7.8102, 2.2361, 2.8284, 7.8102, 13.4536, 18.4391, 22.0227, 25.6125, 28.6007, 30.0, 30.0, 29.4109, 28.0179, 25.2389, 21.6333, 16.6433, 10.8167, 5.0, 1.4142, 6.0828, 10.4403, 14.3178, 3.1623, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, 0.0, -2.55359, -2.67795, -2.67795, -2.65164, -2.6168, -2.58729, -2.5948, -2.56369, -2.56369, -2.54317, -2.55359, -2.51611, -2.58299, -2.55359, -2.49809, -2.49809, 0.0, 0.67474, 0.66104, 0.6557, 0.6435, 0.66104, 0.69989, 0.68052, 0.70863, 0.67474, 0.72664, 0.71883, 0.74542, 0.73282, 0.69474, 0.46365, -2.35619, -2.44685, -2.40878, -2.43297, -2.45267, -2.46685, -2.50508, -2.49809, -2.49809, -2.5253, -2.53379, -2.55359, -2.55359, -2.57026, -2.55359, -2.49809, -0.7854, 0.16515, 0.29146, 0.21109, 0.32175, 0.0, 0.0, 0.0, 0.0]"
1786700286.588911,54.238998,52545252,898,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.4031, 25.0, 25.0, 24.4131, 23.0217, 20.2485, 16.6433, 13.0384, 8.6023, 3.6056, 1.0, 5.831, 10.2956, 14.3178, 17.8885, 21.0238, 22.8473, 23.7697, 25.0799, 23.7697, 22.4722, 20.2485, 16.1555, 12.6491, 7.6158, 3.1623, 1.0, 4.1231, 12.6491, 16.7631, 20.2485, 23.4094, 25.2982, 27.2029, 27.2029, 26.2488, 25.0, 22.1359, 18.0278, 13.9284, 9.4868, 4.4721, 1.0, 5.831, 10.7703, 15.2315, 19.6977, 22.3607, 24.5967, 25.0599, 24.6982, 23.0217, 21.4009, 19.2094, 4.2426, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.24554, -2.2143, -2.2143, -2.18152, -2.17085, -2.1451, -2.14213, -2.13753, -2.19105, -2.1588, 0.0, 1.03038, 1.0637, 1.13839, 1.10715, 1.12842, 1.1659, 1.18248, 1.16067, 1.18248, 1.20682, 1.21781, 1.19029, 1.24905, 1.1659, 1.24905, -1.5708, -1.81577, -1.89255, -1.87368, -1.92379, -1.91957, -1.89255, -1.8693, -1.8693, -1.8805, -1.85459, -1.89255, -1.91009, -1.93797, -1.89255, -2.03444, 0.0, 1.03038, 1.19029, 1.1659, 1.15257, 1.10715, 1.10715, 1.07145, 1.01649, 0.97075, 0.91795, 0.89606, 0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700286.625609,54.275696,52584683,899,0c:f0:b4:a0:6a:a0,-40,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 4.1231, 6.3246, 7.6158, 9.8489, 11.1803, 12.083, 12.53, 12.53, 12.53, 11.6619, 10.2956, 8.9443, 6.7082, 4.4721, 2.0, 1.0, 2.8284, 5.6569, 7.8102, 9.2195, 10.6301, 12.0416, 12.7279, 12.0416, 5.6569, 11.3137, 9.8995, 8.4853, 6.4031, 4.2426, 1.0, 1.0, 3.6056, 5.831, 8.0623, 10.0, 11.6619, 12.2066, 13.0384, 13.0384, 13.0384, 12.53, 10.2956, 8.9443, 6.7082, 4.1231, 2.0, 1.0, 2.2361, 4.4721, 6.3246, 1.4142, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 3.14159, -1.5708, -1.32582, -1.24905, -1.1659, -1.15257, -1.10715, -1.14417, -1.07145, -1.07145, -1.07145, -1.03038, -1.0637, -1.10715, -1.10715, -1.10715, -1.5708, 3.14159, 2.35619, 2.35619, 2.26553, 2.27942, 2.28963, 2.29744, 2.35619, 2.29744, 2.35619, 2.35619, 2.35619, 2.35619, 2.24554, 2.35619, 3.14159, -1.5708, -0.98279, -1.03038, -1.05165, -0.9273, -1.03038, -0.96007, -1.00407, -1.00407, -1.00407, -1.07145, -1.0637, -1.10715, -1.10715, -1.32582, -1.5708, 3.14159, 2.03444, 2.03444, 1.89255, 2.35619, 0.0, 0.0, 0.0, 0.0]"
1786700286.663538,54.313625,52623190,900,0c:f0:b4:a0:6a:a0,-44,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 2.2361, 3.0, 8.2462, 13.3417, 17.4642, 21.587, 24.5153, 27.6586, 28.6356, 28.4429, 28.4429, 25.318, 22.2036, 18.1108, 13.0384, 8.0623, 3.1623, 3.1623, 8.2462, 13.1529, 19.2354, 23.3452, 27.2947, 29.2746, 30.2655, 30.2655, 15.1327, 27.1662, 24.1868, 20.2237, 15.1327, 9.0554, 4.0, 2.0, 8.0623, 14.1421, 19.2354, 23.1948, 26.3059, 28.4429, 30.4138, 30.5941, 29.8329, 27.6586, 23.7697, 19.6469, 15.5242, 9.4868, 4.1231, 2.8284, 7.8102, 13.6015, 16.4012, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.03444, 1.5708, 1.32582, 1.344, 1.33971, 1.33705, 1.3654, 1.35213, 1.3597, 1.39409, 1.39409, 1.41214, 1.43527, 1.46014, 1.49402, 1.44644, 1.24905, -1.89255, -1.81577, -1.72345, -1.7274, -1.74299, -1.71787, -1.70786, -1.70335, -1.70335, -1.70335, -1.68145, -1.69515, -1.71969, -1.70335, -1.68145, -1.5708, 1.5708, 1.44644, 1.4289, 1.41419, 1.44109, 1.41815, 1.39409, 1.40565, 1.3734, 1.33395, 1.35213, 1.31561, 1.31347, 1.31019, 1.24905, 1.32582, -2.35619, -2.26553, -2.19959, -2.22649, -2.2143, 0.0, 0.0, 0.0, 0.0]"
1786700286.704023,54.354110,52658445,901,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.2361, 8.0623, 12.53, 17.0, 20.5913, 22.8254, 25.5539, 25.5539, 26.9258, 26.0768, 23.8537, 21.6333, 17.2047, 13.6015, 8.6023, 3.6056, 2.0, 7.6158, 12.53, 17.0, 20.5913, 24.1868, 26.9258, 27.7849, 27.7849, 13.8924, 24.6982, 21.9545, 18.3576, 13.8924, 9.434, 3.6056, 2.2361, 7.2111, 12.53, 17.4929, 21.4709, 24.5967, 26.8328, 29.0689, 28.6356, 28.2312, 26.4008, 23.7697, 19.3132, 15.2315, 9.8489, 3.6056, 2.2361, 7.0711, 12.0416, 15.0333, 4.1231, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -1.5708, 2.03444, 2.08994, 2.07014, 2.06075, 2.07789, 2.07364, 2.1045, 2.1045, 2.11759, 2.13753, 2.14717, 2.1588, 2.19105, 2.19959, 2.19105, 2.1588, -1.5708, -1.1659, -1.07145, -1.08084, -1.0637, -1.05165, -1.02401, -1.04272, -1.04272, -1.04272, -1.01649, -1.046, -1.05841, -1.04272, -1.0122, -0.98279, 2.03444, 2.1588, 2.07014, 2.11122, 2.05527, 2.03444, 2.03444, 2.03444, 2.0032, 1.97104, 2.00056, 1.95912, 1.94169, 1.97569, 1.98902, 2.1588, -2.03444, -1.71269, -1.65394, -1.63736, -1.81577, 0.0, 0.0, 0.0, 0.0]"
1786700286.745417,54.395504,52700941,902,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.0828, 26.6833, 26.6833, 25.7099, 23.5372, 21.3776, 17.1172, 13.0384, 8.0, 3.1623, 2.2361, 7.2801, 12.3693, 17.2627, 20.2237, 24.1868, 27.074, 28.0713, 29.0689, 28.0713, 26.0192, 23.0217, 20.025, 15.0333, 10.0499, 4.1231, 1.0, 3.1623, 14.0357, 17.0294, 21.0238, 25.02, 27.0185, 28.0713, 28.0713, 28.0713, 26.0768, 23.0868, 19.0263, 14.0357, 9.0554, 4.1231, 2.8284, 8.2462, 14.1421, 18.2483, 22.2036, 25.318, 28.6356, 29.8329, 29.1204, 27.5136, 25.632, 23.7697, 6.3246, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 1.40565, 1.344, 1.344, 1.33525, 1.35674, 1.38257, 1.45369, 1.49402, 1.5708, 1.89255, -2.03444, -1.8491, -1.81577, -1.74547, -1.71969, -1.69515, -1.64474, -1.6421, -1.63965, -1.6421, -1.60924, -1.61425, -1.62075, -1.63736, -1.67046, -1.81577, 3.14159, 1.89255, 1.6421, 1.62955, 1.61838, 1.61078, 1.60782, 1.6421, 1.6421, 1.6421, 1.64757, 1.65753, 1.62338, 1.6421, 1.68145, 1.81577, -2.35619, -1.81577, -1.71269, -1.73595, -1.70632, -1.72945, -1.78189, -1.80765, -1.8491, -1.90404, -1.92957, -1.95912, -1.89255, 0.0, 0.0, 0.0, 0.0]"
1786700286.781819,54.431907,52741656,903,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 7.6158, 26.9258, 27.5136, 26.5707, 25.2982, 22.1359, 18.9737, 13.6015, 9.2195, 4.1231, 1.0, 7.0711, 12.1655, 16.1245, 19.2354, 23.1948, 25.1794, 27.074, 27.074, 26.0768, 24.0832, 21.0238, 18.0278, 13.0384, 8.0, 3.0, 1.0, 4.0, 15.0, 18.0, 22.0, 26.0, 27.0, 28.0, 29.0, 28.0, 26.0, 23.0, 19.0263, 15.0, 10.0, 4.0, 1.0, 7.0, 12.0416, 17.0294, 20.0998, 24.1868, 26.3059, 27.4591, 27.4591, 25.7099, 23.7697, 21.8403, 5.099, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.97569, -1.9513, -1.90404, -1.91635, -1.89255, -1.89255, -1.89255, -1.8693, -1.78947, -1.81577, 1.5708, 1.4289, 1.40565, 1.44644, 1.41419, 1.44109, 1.45137, 1.49686, 1.49686, 1.49402, 1.48766, 1.52321, 1.5153, 1.49402, 1.5708, 1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.51821, -1.5708, -1.5708, -1.5708, 1.5708, 1.5708, 1.48766, 1.51204, 1.47113, 1.44644, 1.41815, 1.38769, 1.38769, 1.33525, 1.31561, 1.2925, 1.3734, 0.0, 0.0, 0.0, 0.0]"
1786700286.822088,54.472175,52776717,904,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 7.2801, 26.9258, 26.9258, 25.632, 23.4094, 21.1896, 18.0278, 13.6015, 8.2462, 3.1623, 1.4142, 7.6158, 12.6491, 16.4924, 19.6469, 22.8035, 25.7099, 26.9258, 26.6833, 25.4951, 23.5372, 20.3961, 17.4642, 13.3417, 8.2462, 3.1623, 1.4142, 4.0, 15.0333, 18.0278, 22.0907, 25.1794, 27.074, 27.074, 28.0713, 28.0713, 26.0768, 23.0217, 19.0263, 14.0, 9.0, 4.1231, 2.2361, 6.7082, 12.6491, 16.7631, 20.8806, 24.0416, 26.5707, 27.8568, 26.9258, 25.4951, 23.7065, 21.9545, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 2.86329, 2.76109, 2.76109, 2.78282, 2.79282, 2.80492, 2.8023, 2.84309, 2.89661, 2.81984, -0.7854, -0.40489, -0.32175, -0.24498, -0.25732, -0.26625, -0.23554, -0.26299, -0.2268, -0.1974, -0.21406, -0.1974, -0.23109, -0.2268, -0.24498, -0.32175, -2.35619, 3.14159, 3.07502, 3.08609, 3.05093, 3.02216, 3.06765, 3.06765, 3.07029, 3.07029, 3.06482, 3.09814, 3.08901, 3.14159, 3.14159, -2.89661, -1.10715, -0.46365, -0.32175, -0.30288, -0.29146, -0.29544, -0.34556, -0.36717, -0.38051, -0.44611, -0.48251, -0.5248, -0.6435, 0.0, 0.0, 0.0, 0.0]"
1786700286.861670,54.511757,52817165,905,0c:f0:b4:a0:6a:a0,-44,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 1.4142, 2.2361, 8.9443, 13.4164, 17.8885, 21.9317, 25.4951, 27.7308, 28.6356, 28.6356, 27.7308, 25.4951, 21.9317, 17.4642, 13.4164, 8.9443, 3.1623, 3.6056, 8.9443, 14.3178, 18.7883, 23.2594, 27.7308, 29.0689, 30.4138, 31.305, 14.7648, 27.2947, 24.5967, 20.1246, 15.6525, 10.2956, 4.4721, 2.2361, 8.0623, 13.8924, 18.868, 23.0217, 26.0768, 28.0179, 29.4109, 30.8058, 30.0, 28.4253, 24.8395, 20.5183, 16.2788, 10.6301, 4.4721, 2.0, 7.6158, 12.53, 16.5529, 4.4721, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.35619, 1.10715, 1.10715, 1.10715, 1.10715, 1.14794, 1.12469, 1.12328, 1.13839, 1.13839, 1.12328, 1.12469, 1.14794, 1.15839, 1.10715, 1.10715, 1.24905, -2.1588, -2.03444, -2.0032, -2.01064, -2.01522, -2.01832, -2.03444, -2.04915, -2.03444, -2.06474, -2.06722, -2.03444, -2.03444, -2.03444, -2.07789, -2.03444, 1.10715, 1.05165, 1.04272, 1.0122, 0.97075, 1.00407, 0.96299, 0.9545, 0.94677, 0.9273, 0.88507, 0.8709, 0.81987, 0.82885, 0.85197, 1.10715, 3.14159, -2.7367, -2.64225, -2.70497, -2.67795, 0.0, 0.0, 0.0, 0.0]"
1786700286.900262,54.550350,52856589,906,0c:f0:b4:a0:6a:a0,-40,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.2361, 4.1231, 6.0828, 8.0623, 10.0499, 11.0454, 12.0416, 13.0384, 13.0384, 13.0384, 12.0416, 10.0499, 9.0554, 7.0711, 5.099, 2.2361, 1.0, 3.0, 5.0, 7.0, 9.0, 11.0, 12.0, 12.0, 12.0, 5.0, 11.0, 10.0, 8.0, 6.0828, 4.1231, 1.4142, 2.2361, 4.1231, 6.0828, 9.0554, 10.198, 11.1803, 12.1655, 13.3417, 14.3178, 13.3417, 12.3693, 11.4018, 9.4868, 7.2801, 5.3852, 3.1623, 0.0, 2.2361, 4.4721, 5.831, 1.4142, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 3.14159, -2.03444, -1.81577, -1.73595, -1.69515, -1.67046, -1.66146, -1.65394, -1.64757, -1.64757, -1.64757, -1.65394, -1.67046, -1.68145, -1.71269, -1.76819, -2.03444, 3.14159, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.73595, 1.81577, 2.35619, -2.03444, -1.81577, -1.73595, -1.68145, -1.76819, -1.75065, -1.73595, -1.7976, -1.78189, -1.7976, -1.81577, -1.83705, -1.89255, -1.8491, -1.9513, -1.89255, 0.0, 1.10715, 1.10715, 1.03038, 0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700286.938459,54.588547,52899673,907,0c:f0:b4:a0:6a:a0,-41,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 2.2361, 1.0, 6.0828, 10.198, 13.1529, 17.2627, 19.2354, 21.2132, 22.2036, 22.0907, 21.095, 20.0998, 18.1108, 15.0333, 11.0454, 7.0, 3.0, 2.0, 6.0, 11.0, 14.0, 18.0278, 20.025, 22.0, 24.0, 24.0, 12.0, 20.0, 18.0, 16.0, 12.0, 8.0, 3.1623, 2.2361, 6.0828, 10.0499, 14.0357, 17.1172, 20.0998, 22.0227, 23.0217, 23.0217, 22.0227, 21.0, 19.0263, 16.0312, 12.0, 7.0, 3.0, 1.4142, 5.3852, 9.8489, 13.0, 4.4721, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.03444, 1.5708, 1.40565, 1.3734, 1.41815, 1.39612, 1.41419, 1.4289, 1.43527, 1.48014, 1.47584, 1.47113, 1.46014, 1.50423, 1.48014, 1.5708, 1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.62629, -1.62075, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.89255, 2.03444, 1.73595, 1.67046, 1.6421, 1.68791, 1.67046, 1.61622, 1.61425, 1.61425, 1.61622, 1.5708, 1.51821, 1.50838, 1.5708, 1.5708, 1.5708, -2.35619, -1.9513, -1.98902, -1.96559, -2.03444, 0.0, 0.0, 0.0, 0.0]"
1786700286.975685,54.625772,52932621,908,0c:f0:b4:a0:6a:a0,-38,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.2361, 11.6619, 11.6619, 11.6619, 10.2956, 8.9443, 7.6158, 5.3852, 3.1623, 1.0, 1.4142, 3.6056, 5.831, 8.544, 9.8489, 11.7047, 12.6491, 13.6015, 13.6015, 12.6491, 12.6491, 10.7703, 9.4868, 7.2801, 4.4721, 2.2361, 1.0, 1.0, 6.0, 7.0, 9.0554, 10.0499, 12.0416, 12.0416, 12.0416, 12.0416, 11.0454, 9.0, 8.0, 6.0, 3.0, 1.4142, 1.4142, 4.1231, 6.3246, 8.2462, 10.4403, 11.4018, 12.6491, 12.6491, 12.6491, 12.083, 11.1803, 10.2956, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 1.10715, 1.03038, 1.03038, 1.03038, 1.0637, 1.10715, 1.1659, 1.19029, 1.24905, 1.5708, -2.35619, -2.1588, -2.11122, -1.92957, -1.98902, -1.91957, -1.89255, -1.8693, -1.8693, -1.89255, -1.89255, -1.9513, -1.89255, -1.8491, -2.03444, -2.03444, 3.14159, 1.5708, 1.5708, 1.5708, 1.46014, 1.47113, 1.48766, 1.48766, 1.48766, 1.48766, 1.48014, 1.5708, 1.5708, 1.5708, 1.5708, 2.35619, -2.35619, -1.81577, -1.89255, -1.81577, -1.86225, -1.83705, -1.89255, -1.89255, -1.89255, -1.99742, -2.03444, -2.07789, -2.1588, 0.0, 0.0, 0.0, 0.0]"
1786700287.015153,54.665240,52969965,909,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 2.2361, 2.0, 6.7082, 11.6619, 16.6433, 21.095, 23.3238, 25.5539, 27.2947, 27.2947, 26.4197, 23.7065, 21.4709, 17.8885, 13.4164, 8.0623, 3.6056, 3.1623, 8.544, 13.9284, 18.3848, 22.4722, 25.632, 27.8568, 28.7924, 29.7321, 13.9284, 25.632, 23.4094, 18.9737, 13.9284, 8.544, 3.6056, 2.0, 7.2801, 13.6015, 17.72, 22.1359, 25.0, 27.2029, 28.4605, 28.7924, 27.8568, 26.0, 22.8473, 18.7883, 14.3178, 8.544, 3.1623, 2.2361, 7.8102, 12.8062, 16.2788, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, -2.67795, 1.5708, 1.10715, 1.03038, 0.99946, 1.02225, 1.03038, 1.03709, 1.07437, 1.07437, 1.05635, 1.08828, 1.08632, 1.10715, 1.10715, 1.05165, 0.98279, -1.89255, -1.92957, -1.93797, -1.9614, -1.93478, -1.92957, -1.93797, -1.9255, -1.91382, -1.93797, -1.92957, -1.91957, -1.89255, -1.93797, -1.92957, -2.1588, 1.5708, 1.2925, 1.2723, 1.28474, 1.24905, 1.287, 1.2723, 1.24905, 1.21609, 1.20362, 1.17601, 1.1659, 1.13095, 1.13839, 1.21203, 1.24905, -2.67795, -2.26553, -2.24554, -2.31274, -2.2143, 0.0, 0.0, 0.0, 0.0]"
1786700287.055107,54.705194,53010669,910,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.4142, 2.0, 2.2361, 6.7082, 12.083, 16.5529, 20.1246, 23.7065, 26.4197, 26.4197, 26.9258, 26.0768, 24.6982, 21.095, 17.4929, 13.0384, 8.0623, 3.1623, 2.2361, 7.8102, 14.1421, 18.3848, 21.9317, 25.4558, 26.8701, 28.2843, 29.6985, 14.8661, 26.1725, 23.3452, 19.105, 14.8661, 9.2195, 3.6056, 2.2361, 7.8102, 12.8062, 17.2047, 21.4009, 25.6125, 27.0185, 28.4253, 28.4253, 27.6586, 26.2488, 22.6716, 19.105, 14.8661, 9.2195, 2.8284, 2.2361, 7.8102, 12.2066, 15.8114, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.35619, 3.14159, 0.46365, 0.46365, 0.42663, 0.43663, 0.46365, 0.48251, 0.51445, 0.51445, 0.54679, 0.56673, 0.55431, 0.54855, 0.54042, 0.56673, 0.51915, 0.32175, -2.03444, -2.26553, -2.35619, -2.35619, -2.38844, -2.35619, -2.35619, -2.35619, -2.35619, -2.30861, -2.32917, -2.3259, -2.31917, -2.30861, -2.27942, -2.55359, 1.10715, 0.87606, 0.89606, 0.95055, 0.91795, 0.89606, 0.89028, 0.88507, 0.88507, 0.86217, 0.8663, 0.84782, 0.82242, 0.83298, 0.86217, 0.7854, -2.67795, -2.44685, -2.53087, -2.53605, -2.49809, 0.0, 0.0, 0.0, 0.0]"
